# id:25-25--25 
-0.35,0.83,-0.39956833312526
-0.77,-0.58,1.2726603626712
0.63,0.54,0.053932584207672
-0.03,-0.91,1.4229201641799
-0.97,-0.13,1.1354108357007
0.37,0.27,-0.03040761569455
-0.07,-0.77,0.5474899363604
-0.74,-0.79,1.4800692902252
0.27,-0.42,0.49788722188875
-0.89,-0.96,1.7905514441442
0.8,0.17,0.41889413421253
0.38,-0.99,1.2809106985761
-0.58,-0.64,0.90857576976816
0.69,0.48,-0.025426256750129
0.11,0.59,-0.50763153225329
0.15,0.56,-0.6145043472755
1,0.26,0.68729850618943
-0.24,0.8,-0.92340120112672
-0.11,-0.94,0.91075437348693
0.67,-0.15,0.63570676903336
-0.45,0.35,-0.0081932548779699
0.56,0.72,-0.58093279922969
0.45,-1,1.0523221180806
0.04,-0.29,0.37692829285713
0.35,-0.27,0.62964595157638
-0.55,-0.46,0.60959531859355
-0.05,-0.79,0.89085673208695
0.04,0.17,-0.50458255573998
-0.8,-0.54,1.1909012181712
-0.62,-0.89,1.2506985866803
-0.4,-0.59,0.63388853689166
-0.04,-0.39,0.43740776904024
-0.94,-0.06,0.91482888293985
-0.55,-0.53,0.85981171389361
-0.97,0.39,0.31684148411632
0.26,0.8,-0.96556756402952
0.49,0.7,-0.38298902193626
-0.86,-0.78,1.4727880925288
0.59,0.13,0.28982206273335
0.37,-0.36,0.38876946991337
0.41,-0.4,0.99462417152632
0.22,0,0.020813197256864
0.58,0.81,-0.60646073011625
0.52,-0.04,0.19946621526553
0.24,-0.75,0.89328310247735
-0.17,-0.52,0.56973301727478
-0.71,-0.25,0.54579871774357
-0.81,-0.68,1.213110797283
0.33,0.11,0.036070125426148
0.58,-0.43,0.93700910513367
0.37,-0.7,0.66406488193296
0.31,0.26,-0.23185537507195
-0.33,-0.9,1.0449379892139
-0.91,-0.67,1.4784255462359
-0.47,0.77,-0.38943694412705
0.02,0.38,-0.29497629392472
-0.03,-0.16,0.2014405030579
0.78,-0.26,0.85990202061004
-0.33,0.61,-0.28185070440639
-0.73,-0.38,1.0045867653342
-0.77,0.51,-0.040365626317855
-0.33,-0.33,0.74532319492423
-0.4,0.11,-0.058297928916261
-0.78,-0.24,0.80682886399711
0.19,-0.66,0.44776469088696
0.67,0.82,-0.5280829974354
-0.48,0.31,0.14446862490844
0.51,0.56,-0.22074963448858
0.76,0.86,-0.48848637320918
0.65,-0.03,0.65042282251931
-0.22,0.65,-0.53724058097106
-0.75,0.35,0.13395666671402
-0.29,-0.35,0.53660269616209
-0.09,0.13,-0.24594226319374
0.09,-0.46,0.28034228226326
-0.56,0.91,-0.63072433117148
-0.92,-0.35,1.1647208282938
0.83,-0.78,1.5341156605586
0,0.98,-0.78142940010942
0.99,0.73,0.081970063590053
0.2,-1,0.88744038967548
0.3,-0.66,1.1927705926973
-0.33,0.38,-0.32041648680508
0.33,0.61,-0.79438581051462
-0.97,-0.15,0.95527321730321
-0.14,0.47,-0.10786364328879
-1,-0.64,1.7211339228555
-0.25,0.64,-0.33399148703492
0.75,-0.03,0.55806438739064
-0.56,-0.71,0.87875863394105
0.38,-0.81,0.75847655194933
0.49,0.35,0.077119858429713
-0.44,-0.25,0.72938472249029
0.58,0.8,-0.55802560010446
0.41,-0.02,0.13182821786072
-0.53,-0.69,1.1241690603278
-0.86,0.89,-0.18578608778488
0.27,-0.06,-0.030476206323574
-0.54,0.38,-0.12595603943896
-0.22,-0.34,0.56166017127274
0.59,-0.69,0.94309967332488
0.3,0.65,-0.6659956389702
-0.79,-0.17,0.60413838698299
-0.39,0.84,-0.82038757112651
0.69,-0.67,0.71656821841778
-0.56,0.92,-0.83357361482183
-0.64,-0.73,1.0955504513004
-0.76,0.51,-0.003512540089933
0.19,0.65,-0.81928402261102
-0.95,-0.61,1.4595029799905
-0.31,-0.47,0.71749836682261
0.46,0.81,-0.59737752805708
0.3,-0.53,0.57586177520676
0.4,-0.93,0.79775194945564
0.79,-0.72,1.233112413147
0.44,-0.88,1.0101628714725
-0.29,-0.29,0.45351928710111
0.45,-0.91,1.1358525785314
-0.04,0.5,-0.26480880280765
-0.92,-1,1.5055334325428
0.81,-0.24,1.3554858378868
0.34,0.06,0.13494608526745
-0.21,-0.45,0.37406856664858
-0.75,0,0.27669378774096
0.17,-0.8,0.90474694081953
0.08,-0.11,0.18216512045944
-0.55,-0.82,1.3335531415413
0.6,-0.53,1.0377761168439
-0.24,-0.24,0.33294076677183
-0.61,-0.05,0.33310563978922
-0.6,0.9,-0.62131322096128
0.52,-0.73,0.40144589491118
0.88,0.09,1.0687759268859
-0.87,-0.06,0.62373305773403
0.15,0.31,-0.39510733485157
0.12,0.39,-0.4509525562299
-0.89,0.74,-0.29796124599165
